,name,cost_text,coordinates,desc,beds,baths,parkings,weekly_rent
https://www.domain.com.au/30-letchworth-avenue-brighton-east-vic-3187-16634120,30 Letchworth Avenue Brighton East VIC 3187,"$2,200.00","[-37.9289374, 145.0229494]",nbn® Hybrid Fibre Coaxial (HFC) is available in this property ,5.0,3.0,2.0,2200.0
https://www.domain.com.au/9-373-south-road-brighton-east-vic-3187-16626365,9/373 South Road Brighton East VIC 3187,$470 weekly,"[-37.9308877, 145.0286719]",* Unverified feature,3.0,1.0,1.0,470.0
https://www.domain.com.au/5a-billson-street-brighton-east-vic-3187-16625198,5a Billson Street Brighton East VIC 3187,$900.00,"[-37.9171833, 145.0142671]",* Unverified feature,3.0,2.0,2.0,900.0
https://www.domain.com.au/2-689-hawthorn-road-brighton-east-vic-3187-16609069,2/689 Hawthorn Road Brighton East VIC 3187,$770.00,"[-37.9068549, 145.0184841]",* Unverified feature,3.0,2.0,2.0,770.0
https://www.domain.com.au/5-407-south-road-brighton-east-vic-3187-16603738,5/407 South Road Brighton East VIC 3187,$770 Per Week,"[-37.9324824, 145.032361]",* Unverified feature,3.0,2.0,2.0,770.0
https://www.domain.com.au/1a-moon-street-brighton-east-vic-3187-16573042,1A Moon Street Brighton East VIC 3187,"$1,250.00","[-37.90539589999999, 145.0240343]","Situated in a lovely quiet street close to the city tram and within easy reach of shops and schools (zoned for Gardenvale Primary and easy reach of the Japanese school), this as new two storey executive townhouse comprises downstairs: entrance hall, large living-room, open plan kitchen dining area, guest (or master) bedroom with walk in wardrobe and ensuite, large study or 5th bedroom, laundry and",4.0,3.0,2.0,1250.0
https://www.domain.com.au/2-perry-court-brighton-east-vic-3187-16572337,2 Perry Court Brighton East VIC 3187,$760.00,"[-37.9132695, 145.0219105]",nbn® Hybrid Fibre Coaxial (HFC) is available in this property ,3.0,1.0,2.0,760.0
https://www.domain.com.au/1a-carr-street-brighton-east-vic-3187-16565647,1A Carr Street Brighton East VIC 3187,$975.00,"[-37.927532, 145.0269244]",* Unverified feature,3.0,2.0,2.0,975.0
https://www.domain.com.au/2-curzon-street-brighton-east-vic-3187-16532929,2 Curzon Street Brighton East VIC 3187,$760.00,"[-37.9212293, 145.0135569]",nbn® Hybrid Fibre Coaxial (HFC) is available in this property ,3.0,1.0,3.0,760.0
https://www.domain.com.au/1a-tatong-road-brighton-east-vic-3187-16636001,1A Tatong Road Brighton East VIC 3187,$880 Per Week,"[-37.9301675, 145.0304094]",* Unverified feature,3.0,1.0,1.0,880.0
https://www.domain.com.au/58-earlsfield-road-hampton-vic-3188-16631051,58 Earlsfield Road Hampton VIC 3188,$805.00,"[-37.936332, 145.0165454]",Maria Konnov,4.0,1.0,1.0,805.0
https://www.domain.com.au/3a-ridge-avenue-hampton-east-vic-3188-16630856,3A Ridge Avenue Hampton East VIC 3188,"$1,350.00","[-37.939068, 145.025525]",Michelle Murray,4.0,3.0,2.0,1350.0
https://www.domain.com.au/213-427-hampton-street-hampton-vic-3188-16616708,213/427 Hampton Street Hampton VIC 3188,$550.00,"[-37.93459550000001, 145.0027142]",Tara Stewart,1.0,1.0,1.0,550.0
https://www.domain.com.au/5-1-thomas-street-hampton-vic-3188-16624483,5/1 Thomas Street Hampton VIC 3188,$625.00,"[-37.9377744, 145.0031366]",Kerry West,2.0,1.0,1.0,625.0
https://www.domain.com.au/10-kerferd-street-hampton-vic-3188-16624397,10 Kerferd Street Hampton VIC 3188,$925.00,"[-37.9405821, 145.0096651]",Jodie Bond,3.0,1.0,0.0,925.0
https://www.domain.com.au/306-25-small-street-hampton-vic-3188-16622488,306/25 Small Street Hampton VIC 3188,$720 per week,"[-37.9392584, 145.0014984]",Irina Lucas,2.0,2.0,1.0,720.0
https://www.domain.com.au/3-45-beach-road-hampton-vic-3188-16618503,3/45 Beach Road Hampton VIC 3188,$850.00,"[-37.93794219999999, 144.9988866]",Kimberley Drew,2.0,1.0,1.0,850.0
https://www.domain.com.au/96-fewster-road-hampton-vic-3188-16598733,96 Fewster Road Hampton VIC 3188,"$1,650","[-37.9391724, 145.0228774]",Nigel Chee,4.0,4.0,2.0,1650.0
https://www.domain.com.au/4-19-new-street-hampton-vic-3188-16594427,4/19 New Street Hampton VIC 3188,$390.00,"[-37.92976580000001, 144.9935552]",Zarah Baker,1.0,1.0,0.0,390.0
https://www.domain.com.au/17-katoomba-street-hampton-east-vic-3188-16622915,17 Katoomba Street Hampton East VIC 3188,"$1,100.00","[-37.9361726, 145.0346362]",nbn® Hybrid Fibre Coaxial (HFC) is available in this property ,5.0,3.0,4.0,1100.0
https://www.domain.com.au/180-ludstone-street-hampton-vic-3188-16622881,180 Ludstone Street Hampton VIC 3188,$650.00,"[-37.9355219, 145.0218865]",nbn® Hybrid Fibre Coaxial (HFC) is available in this property ,3.0,1.0,2.0,650.0
https://www.domain.com.au/19-highett-road-hampton-vic-3188-16580268,19 Highett Road Hampton VIC 3188,"$1,175.00","[-37.9450793, 145.0134016]",nbn® Hybrid Fibre Coaxial (HFC) is available in this property ,4.0,3.0,4.0,1175.0
https://www.domain.com.au/10-margarita-st-hampton-vic-3188-16069683,10 Margarita St Hampton VIC 3188,$3200 per week,"[-37.9302634, 145.0000624]",* Unverified feature,5.0,4.0,2.0,3200.0
https://www.domain.com.au/11a-warland-road-hampton-east-vic-3188-16636453,11A Warland Road Hampton East VIC 3188,$995.00,"[-37.9371793, 145.0351039]",* Unverified feature,4.0,3.0,2.0,995.0
https://www.domain.com.au/3-340-south-road-hampton-east-vic-3188-16609005,3/340 South Road Hampton East VIC 3188,$420.00,"[-37.9331062, 145.0327355]",* Unverified feature,1.0,1.0,1.0,420.0
https://www.domain.com.au/3-3-bronte-court-hampton-vic-3188-16631639,3/3 Bronte Court Hampton VIC 3188,$750,"[-37.9397969, 145.0195878]",* Unverified feature,3.0,2.0,1.0,750.0
https://www.domain.com.au/24-daff-avenue-hampton-east-vic-3188-16630355,24 Daff Avenue Hampton East VIC 3188,"$1,050 pw","[-37.941850099999996, 145.0358232]",* Unverified feature,4.0,2.0,2.0,1050.0
https://www.domain.com.au/17-15-beach-road-hampton-vic-3188-16626962,17/15 Beach Road Hampton VIC 3188,$850.00,"[-37.9341853, 144.9962103]",nbn® Hybrid Fibre Coaxial (HFC) is available in this property ,2.0,1.0,1.0,850.0
https://www.domain.com.au/311-2-willis-lane-hampton-vic-3188-16626866,311/2 Willis Lane Hampton VIC 3188,$400.00,"[-37.9375148, 145.0017094]",* Unverified feature,1.0,1.0,1.0,400.0
https://www.domain.com.au/204-23-31-small-street-hampton-vic-3188-16626641,204/23-31 Small Street Hampton VIC 3188,$900 weekly,"[-37.9392437, 145.0013477]",* Unverified feature,3.0,2.0,2.0,900.0
https://www.domain.com.au/10-thomas-street-hampton-vic-3188-16623871,10 Thomas Street Hampton VIC 3188,"$1,000.00","[-37.9386624, 145.0039]",* Unverified feature,4.0,2.0,2.0,1000.0
https://www.domain.com.au/54-sargood-street-hampton-vic-3188-16621872,54 Sargood Street Hampton VIC 3188,$700,"[-37.9429185, 145.0113217]",* Unverified feature,4.0,1.0,3.0,700.0
https://www.domain.com.au/182-ludstone-street-hampton-vic-3188-16618082,182 Ludstone Street Hampton VIC 3188,$950 Per Week,"[-37.935561, 145.0220171]",nbn® Hybrid Fibre Coaxial (HFC) is available in this property ,3.0,1.0,2.0,950.0
https://www.domain.com.au/18b-highbury-avenue-hampton-east-vic-3188-16614191,18B Highbury Avenue Hampton East VIC 3188,$450.00,"[-37.9357822, 145.0334279]",* Unverified feature,2.0,1.0,1.0,450.0
https://www.domain.com.au/17a-king-street-hampton-east-vic-3188-16613555,17A King Street Hampton East VIC 3188,$700.00,"[-37.9335686, 145.032578]",* Unverified feature,3.0,1.0,2.0,700.0
https://www.domain.com.au/48a-heath-crescent-hampton-east-vic-3188-16607707,48A Heath Crescent Hampton East VIC 3188,$999 per week,"[-37.9363652, 145.0286219]",* Unverified feature,4.0,3.0,2.0,999.0
https://www.domain.com.au/12a-ridge-avenue-hampton-east-vic-3188-16604581,12a Ridge Avenue Hampton East VIC 3188,$1350 per week,"[-37.9385915, 145.0261382]",* Unverified feature,4.0,3.0,2.0,1350.0
https://www.domain.com.au/3-247-hampton-street-hampton-vic-3188-16592400,3/247 Hampton Street Hampton VIC 3188,$590.00,"[-37.9405569, 145.0017072]",* Unverified feature,2.0,1.0,1.0,590.0
https://www.domain.com.au/23-thorburn-street-hampton-vic-3188-16590442,23 Thorburn Street Hampton VIC 3188,$580.00 per week,"[-37.9411768, 145.0209256]",* Unverified feature,3.0,1.0,1.0,580.0
https://www.domain.com.au/18-leonard-street-hampton-east-vic-3188-16557174,18 Leonard Street Hampton East VIC 3188,$735 weekly,"[-37.9381569, 145.0323495]",* Unverified feature,3.0,2.0,2.0,735.0
https://www.domain.com.au/3-thorburn-street-hampton-vic-3188-16628583,3 Thorburn Street Hampton VIC 3188,730/week,"[-37.9411075, 145.019129]",* Unverified feature,3.0,1.0,2.0,730.0
https://www.domain.com.au/47-fiddes-street-moorabbin-vic-3189-16625649,47 Fiddes Street Moorabbin VIC 3189,$550.00,"[-37.9357016, 145.0476585]",Sienna Simpson,3.0,1.0,1.0,550.0
https://www.domain.com.au/14-joan-street-moorabbin-vic-3189-16621213,14 Joan Street Moorabbin VIC 3189,$520 per week,"[-37.941146, 145.0505219]",nbn® Hybrid Fibre Coaxial (HFC) is available in this property ,3.0,1.0,2.0,520.0
https://www.domain.com.au/2-121-chapel-rd-moorabbin-vic-3189-16599840,2/121 Chapel Rd Moorabbin VIC 3189,$620 weekly,"[-37.9354433, 145.0488895]",nbn® Hybrid Fibre Coaxial (HFC) is available in this property ,2.0,2.0,1.0,620.0
https://www.domain.com.au/19a-genoa-street-moorabbin-vic-3189-16637355,19A Genoa Street Moorabbin VIC 3189,$850.00,"[-37.9426699, 145.057412]",* Unverified feature,4.0,3.0,2.0,850.0
https://www.domain.com.au/109-wickham-road-moorabbin-vic-3189-16627456,109 Wickham Road Moorabbin VIC 3189,$575.00,"[-37.9441111, 145.0362602]",* Unverified feature,3.0,1.0,1.0,575.0
https://www.domain.com.au/28-franklin-street-moorabbin-vic-3189-16616999,28 Franklin Street Moorabbin VIC 3189,$625.00 pw,"[-37.9371715, 145.054258]",* Unverified feature,3.0,1.0,4.0,625.0
https://www.domain.com.au/2-1-ranleigh-court-moorabbin-vic-3189-15775411,2/1 Ranleigh Court Moorabbin VIC 3189,$450,"[-37.9417662, 145.058453]",* Unverified feature,2.0,1.0,1.0,450.0
https://www.domain.com.au/21b-rica-street-moorabbin-vic-3189-16609673,21B Rica Street Moorabbin VIC 3189,$780,"[-37.9406586, 145.0557397]",* Unverified feature,3.0,2.0,2.0,780.0
https://www.domain.com.au/544-south-road-moorabbin-vic-3189-16603504,544 South Road Moorabbin VIC 3189,$550.00,"[-37.936299, 145.0574129]",* Unverified feature,3.0,1.0,2.0,550.0
https://www.domain.com.au/27a-grandview-grove-moorabbin-vic-3189-16591105,27A Grandview Grove Moorabbin VIC 3189,"$1,090.00","[-37.94174170000001, 145.0461132]",* Unverified feature,4.0,3.0,2.0,1090.0
https://www.domain.com.au/2b-linton-street-moorabbin-vic-3189-16580349,2B Linton Street Moorabbin VIC 3189,"$1,100.00","[-37.9410216, 145.0418483]",nbn® Hybrid Fibre Coaxial (HFC) is available in this property ,4.0,3.0,1.0,1100.0
https://www.domain.com.au/1b-barilla-road-moorabbin-vic-3189-16580257,1B Barilla Road Moorabbin VIC 3189,"$1,000.00","[-37.9407851, 145.0426627]","Step into the perfect blend of style, comfort and convenience with this brand new, spacious 3 bedroom 3+ bathroom property. A contemporary design to enjoy the open plan layout of the entertainer's kitchen complete with high-end Bosche appliances including a 90cm oven, integrated dishwasher, and built in microwave oven, its perfect for hosting memorable gatherings with friends and family.",3.0,3.0,2.0,1000.0
https://www.domain.com.au/104-chapel-road-moorabbin-vic-3189-16628612,104 Chapel Road Moorabbin VIC 3189,$750 Per Week,"[-37.9361731, 145.0491868]",* Unverified feature,3.0,1.0,2.0,750.0
https://www.domain.com.au/4-235-wickham-road-moorabbin-vic-3189-16069053,4/235 Wickham Road Moorabbin VIC 3189,$545 per week,"[-37.9460531, 145.0517708]",* Unverified feature,2.0,2.0,1.0,545.0
https://www.domain.com.au/38-miller-street-highett-vic-3190-16637614,38 Miller Street Highett VIC 3190,$695.00,"[-37.9482988, 145.0304535]",Simone Buckley,3.0,2.0,2.0,695.0
https://www.domain.com.au/1-34-matthieson-street-highett-vic-3190-16625353,1/34 Matthieson Street Highett VIC 3190,$850.00,"[-37.9550196, 145.0516423]",Leasing Port Phillip,3.0,2.0,2.0,850.0
https://www.domain.com.au/g16-2-8-dart-street-highett-vic-3190-16622058,G16/2-8 Dart Street Highett VIC 3190,$560.00,"[-37.9464097, 145.0395011]","This 2 bedroom, 2 bathroom apartment and coveted 1 carspace apartment comes equipped with all your needs and designed for smart and easy living and features a beautiful courtyard to boot!",2.0,2.0,1.0,560.0
https://www.domain.com.au/2-23-wilson-street-highett-vic-3190-16629428,2/23 WILSON Street Highett VIC 3190,$580.00,"[-37.9491045, 145.0264291]",* Unverified feature,2.0,1.0,1.0,580.0
https://www.domain.com.au/11-monamie-avenue-highett-vic-3190-16627384,11 Monamie Avenue Highett VIC 3190,$650.00,"[-37.9456314, 145.0376059]",* Unverified feature,3.0,1.0,3.0,650.0
https://www.domain.com.au/30a-panorama-avenue-highett-vic-3190-16627135,30A Panorama Avenue Highett VIC 3190,$820 per week,"[-37.9457656, 145.0328103]",* Unverified feature,3.0,2.0,2.0,820.0
https://www.domain.com.au/304-1142b-nepean-highway-highett-vic-3190-16626929,304/1142B Nepean Highway Highett VIC 3190,$490,"[-37.9528583, 145.0481316]",* Unverified feature,2.0,1.0,1.0,490.0
https://www.domain.com.au/1-24-worthing-road-highett-vic-3190-12786927,1/24 Worthing Road Highett VIC 3190,$600.00 per week,"[-37.9463195, 145.0391044]","Find the style inside, step into the sun outside, live a sunny lifestyle in between! With a wide open northerly corner aspect, this stylishly renovated three bedroom, 1.5 bathroom single-level home has airy living/dining wrapping around to a state-of-the-art Miele and stone kitchen... and north-facing French doors opening up to a landscaped entertaining area beneath a curvaceous canopy.",3.0,1.0,2.0,600.0
https://www.domain.com.au/3-7-sandford-street-highett-vic-3190-16385062,3/7 Sandford Street Highett VIC 3190,$670 per week,"[-37.9495543, 145.0481548]",* Unverified feature,3.0,2.0,1.0,670.0
https://www.domain.com.au/3-34-tennyson-street-highett-vic-3190-16602944,3/34 Tennyson Street Highett VIC 3190,$930,"[-37.954633, 145.0535827]",* Unverified feature,3.0,2.0,2.0,930.0
https://www.domain.com.au/103-vincent-street-sandringham-vic-3191-16622322,103 Vincent Street Sandringham VIC 3191,"$1,100.00","[-37.9498479, 145.0209532]",Paul West,4.0,3.0,2.0,1100.0
https://www.domain.com.au/5-53-abbott-street-sandringham-vic-3191-16620700,5/53 Abbott Street Sandringham VIC 3191,$500 Per Week,"[-37.9486751, 145.0072914]",Grace Moretti,2.0,1.0,1.0,500.0
https://www.domain.com.au/41-balmoral-avenue-sandringham-vic-3191-16629201,41 Balmoral Avenue Sandringham VIC 3191,"$1,400.00","[-37.9578926, 145.0271397]",nbn® Hybrid Fibre Coaxial (HFC) is available in this property ,5.0,3.0,2.0,1400.0
https://www.domain.com.au/1-9-11-arthur-street-sandringham-vic-3191-16618940,1/9-11 Arthur Street Sandringham VIC 3191,$475.00,"[-37.9453183, 145.0026148]","This fantastic ground floor two bedroom air conditioned apartment. Comprising: polished floorboards throughout and a modern kitchen with stainless steel appliances, gas cooking and a dishwasher along with a handy breakfast bar cooking is going to be a dream. The bathroom has lovely fittings including a shower over bath. Both bedrooms comprise built in wardrobes, the master also including a ceiling",2.0,1.0,1.0,475.0
https://www.domain.com.au/24-170-beach-road-sandringham-vic-3191-16574946,24/170 Beach Road Sandringham VIC 3191,$795 pw,"[-37.9579746, 145.0092657]",nbn® Hybrid Fibre Coaxial (HFC) is available in this property ,3.0,2.0,2.0,795.0
https://www.domain.com.au/3-harston-street-sandringham-vic-3191-16570241,3 Harston Street Sandringham VIC 3191,$850 pw,"[-37.9496039, 145.0053997]",nbn® Hybrid Fibre Coaxial (HFC) is available in this property ,3.0,2.0,2.0,850.0
https://www.domain.com.au/104-6-fernhill-rd-sandringham-vic-3191-16359362,104/6 Fernhill Rd Sandringham VIC 3191,$1300 per week -Furnished,"[-37.9501531, 145.0074875]",* Unverified feature,3.0,2.0,2.0,1300.0
https://www.domain.com.au/6-18-22-abbott-street-sandringham-vic-3191-16622265,6/18-22 Abbott Street Sandringham VIC 3191,$460pw / $1999pcm,"[-37.9488388, 145.0033414]",* Unverified feature,2.0,1.0,1.0,460.0
https://www.domain.com.au/5-7-neptune-street-sandringham-vic-3191-16578151,5/7 Neptune Street Sandringham VIC 3191,$590.00,"[-37.951374, 145.020121]",nbn® Hybrid Fibre Coaxial (HFC) is available in this property ,2.0,1.0,1.0,590.0
https://www.domain.com.au/2-169-bay-road-sandringham-vic-3191-16259928,2/169 Bay Road Sandringham VIC 3191,$530 per week,"[-37.9537354, 145.0232879]",* Unverified feature,2.0,1.0,2.0,530.0
https://www.domain.com.au/44-310-warrigal-rd-cheltenham-vic-3192-16633856,44/310 Warrigal Rd Cheltenham VIC 3192,$500 weekly,"[-37.9668394, 145.0751664]",Renee Whitehouse,2.0,1.0,1.0,500.0
https://www.domain.com.au/11-250-charman-road-cheltenham-vic-3192-16597972,11/250 Charman Road Cheltenham VIC 3192,$540 per week,"[-37.9690272, 145.0554101]",nbn® Hybrid Fibre Coaxial (HFC) is available in this property ,2.0,1.0,1.0,540.0
https://www.domain.com.au/52-kardinian-avenue-cheltenham-vic-3192-16629770,52 Kardinian Avenue Cheltenham VIC 3192,$650 per week,"[-37.96438089999999, 145.0818805]",nbn® Hybrid Fibre Coaxial (HFC) is available in this property ,3.0,1.0,2.0,650.0
https://www.domain.com.au/6-1383-nepean-highway-cheltenham-vic-3192-16629565,6/1383 Nepean Highway Cheltenham VIC 3192,$400.00,"[-37.9736228, 145.0646688]",nbn® Hybrid Fibre Coaxial (HFC) is available in this property ,2.0,1.0,1.0,400.0
https://www.domain.com.au/1-21-stuart-avenue-cheltenham-vic-3192-16628085,1/21 Stuart Avenue Cheltenham VIC 3192,$530.00,"[-37.9603747, 145.04528]",nbn® Hybrid Fibre Coaxial (HFC) is available in this property ,3.0,2.0,2.0,530.0
https://www.domain.com.au/48a-jack-road-cheltenham-vic-3192-16610193,48a Jack Road Cheltenham VIC 3192,$680.00,"[-37.957426, 145.0436816]",nbn® Hybrid Fibre Coaxial (HFC) is available in this property ,3.0,2.0,2.0,680.0
https://www.domain.com.au/2-1383-nepean-highway-cheltenham-vic-3192-16637769,2/1383 Nepean Highway Cheltenham VIC 3192,$375.00,"[-37.9736228, 145.0646688]",* Unverified feature,2.0,1.0,1.0,375.0
https://www.domain.com.au/104-wilson-street-cheltenham-vic-3192-16637035,104 Wilson Street Cheltenham VIC 3192,$650.00,"[-37.9561677, 145.0608588]",* Unverified feature,3.0,1.0,4.0,650.0
https://www.domain.com.au/40-beatrice-street-cheltenham-vic-3192-16636660,40 Beatrice Street Cheltenham VIC 3192,$625 pw,"[-37.961456700000014, 145.0805461]",* Unverified feature,3.0,1.0,2.0,625.0
https://www.domain.com.au/5-6-jean-street-cheltenham-vic-3192-16635718,5/6 Jean Street Cheltenham VIC 3192,$580,"[-37.9615916, 145.052521]",* Unverified feature,2.0,2.0,1.0,580.0
https://www.domain.com.au/1286-nepean-highway-cheltenham-vic-3192-16634628,1286 Nepean Highway Cheltenham VIC 3192,$950,"[-37.9710232, 145.0614616]",nbn® Hybrid Fibre Coaxial (HFC) is available in this property ,3.0,2.0,1.0,950.0
https://www.domain.com.au/15-94-96-cavanagh-street-cheltenham-vic-3192-16040460,15/94-96 Cavanagh Street Cheltenham VIC 3192,$440,"[-37.9569482, 145.0676303]",* Unverified feature,2.0,1.0,1.0,440.0
https://www.domain.com.au/7-9-11-radcliff-avenue-cheltenham-vic-3192-16554219,7/9-11 Radcliff Avenue Cheltenham VIC 3192,$495.00 pw,"[-37.9599612, 145.0583349]","Step out for a bit of retail therapy, head for dinner or take in a movie - all of this is so easy from this refreshed unit in a quiet street just moments from Southland.",2.0,1.0,1.0,495.0
