,name,geometry,cost,beds,baths,parkings,SA2_CODE21,SA2_NAME21,Nearest_station,Nearest_park,Nearest_shop,Nearest_hospital,Nearest_school,Nearest_supermarket
506,Melbourne VIC 3000,POINT (144.963937 -37.8152065),495.0,1.0,1.0,,206041503,Melbourne CBD - East,2.3935999999999997,2.1327,0.7086,2.1506,1.0102,0.5083333333333333
508,1802/8 Exploration Lane Melbourne VIC 3000,POINT (144.9684545 -37.8091129),650.0,2.0,2.0,1.0,206041503,Melbourne CBD - East,0.6779,1.7474,0.6714,2.1479,0.3788,0.8816666666666666
509,9-23 MacKenzie Street Melbourne VIC 3000,POINT (144.9673268 -37.8075453),650.0,2.0,2.0,,206041503,Melbourne CBD - East,0.8716,1.4051,0.7262000000000001,1.8209000000000002,0.2425,1.175
522,312/155 Bourke Street Melbourne VIC 3000,POINT (144.9688149 -37.81280479999999),510.0,1.0,1.0,,206041503,Melbourne CBD - East,0.573,1.9609,0.3545,2.3767,0.3921,0.7083333333333334
523,809/118 Russell Street Melbourne VIC 3000,POINT (144.9690884 -37.8134998),620.0,1.0,1.0,1.0,206041503,Melbourne CBD - East,0.6816,2.0695,0.4631,2.4853,0.5006,0.8766666666666667
530,203/155 Bourke Street Melbourne VIC 3000,POINT (144.9688149 -37.81280479999999),570.0,2.0,1.0,,206041503,Melbourne CBD - East,0.573,1.9609,0.3545,2.3767,0.3921,0.7083333333333334
542,1614/33 Mackenzie Street Melbourne VIC 3000,POINT (144.9669868 -37.8078362),525.0,1.0,1.0,,206041503,Melbourne CBD - East,0.8886000000000001,1.4221,0.7432000000000001,1.8379,0.2596,1.2033333333333334
560,37/131 La Trobe Street Melbourne VIC 3000,POINT (144.967786 -37.8086568),675.0,2.0,2.0,,206041503,Melbourne CBD - East,1.0034,1.8351,0.8012999999999999,2.2509,0.6725,2.05
565,301/36 La Trobe Street Melbourne VIC 3000,POINT (144.967594 -37.8081637),530.0,1.0,1.0,,206041503,Melbourne CBD - East,0.968,1.5015,0.8226,1.9173,0.339,1.8916666666666666
567,717/233 Collins Street Melbourne VIC 3000,POINT (144.9660296 -37.8158618),550.0,2.0,1.0,,206041503,Melbourne CBD - East,2.4711999999999996,2.4003,1.1645999999999999,2.4181999999999997,1.0877999999999999,0.535
569,501/238 Flinders Street Melbourne VIC 3000,POINT (144.9664983 -37.8175167),550.0,2.0,1.0,,206041503,Melbourne CBD - East,2.4286999999999996,2.6159,1.3802999999999999,2.6338000000000004,1.3035,0.5
573,611/233-239 Collins Street Melbourne VIC 3000,POINT (144.966174 -37.8160058),475.0,1.0,1.0,,206041503,Melbourne CBD - East,2.525,2.4541,1.2185,2.472,1.1416,0.81
591,2804/33 Mackenzie Street Melbourne VIC 3000,POINT (144.9669868 -37.8078362),750.0,2.0,2.0,,206041503,Melbourne CBD - East,0.8886000000000001,1.4221,0.7432000000000001,1.8379,0.2596,1.2033333333333334
598,1608/39 Lonsdale Street Melbourne VIC 3000,POINT (144.9711071 -37.8099061),550.0,2.0,1.0,,206041503,Melbourne CBD - East,0.5892999999999999,2.0282,0.6447999999999999,2.444,0.49219999999999997,0.3733333333333333
601,2113/33 Mackenzie Street Melbourne VIC 3000,POINT (144.9669868 -37.8078362),550.0,1.0,1.0,,206041503,Melbourne CBD - East,0.8886000000000001,1.4221,0.7432000000000001,1.8379,0.2596,1.2033333333333334
617,1413/23 Mackenzie Street Melbourne VIC 3000,POINT (144.9669603 -37.8076799),510.0,1.0,1.0,,206041503,Melbourne CBD - East,0.8715,1.4051,0.7262000000000001,1.8209000000000002,0.2425,1.1516666666666666
619,63 La Trobe Street Melbourne VIC 3000,POINT (144.9695946 -37.8080736),1200.0,2.0,2.0,1.0,206041503,Melbourne CBD - East,0.7677,1.6448,0.7612000000000001,2.0431,0.8985,0.8983333333333333
629,106/139 Bourke Street Melbourne VIC 3000,POINT (144.9691262 -37.8127358),450.0,1.0,1.0,,206041503,Melbourne CBD - East,0.7828999999999999,2.1709,0.5644,2.5867,0.602,1.305
635,702/141-149 La Trobe Street Melbourne VIC 3000,POINT (144.9674745 -37.8087593),550.0,1.0,1.0,,206041503,Melbourne CBD - East,0.9891,1.8208,0.7871,2.2365999999999997,0.6582,2.0566666666666666
645,758/139 Lonsdale Street Melbourne VIC 3000,POINT (144.9683039 -37.8107954),450.0,2.0,1.0,,206041503,Melbourne CBD - East,0.7389,1.9405,0.3341,2.3563,0.558,0.8666666666666667
648,1806/27 Little Collins Street Melbourne VIC 3000,POINT (144.9727786 -37.8128985),695.0,2.0,2.0,,206041503,Melbourne CBD - East,0.5908,2.4387,0.8322999999999999,2.8545,0.3947,2.1283333333333334
658,501/139 Bourke Street Melbourne VIC 3000,POINT (144.9691262 -37.8127358),620.0,2.0,1.0,,206041503,Melbourne CBD - East,0.7828999999999999,2.1709,0.5644,2.5867,0.602,1.305
659,3501/141-149 La Trobe Street Melbourne VIC 3000,POINT (144.9674745 -37.8087593),550.0,1.0,1.0,,206041503,Melbourne CBD - East,0.9891,1.8208,0.7871,2.2365999999999997,0.6582,2.0566666666666666
662,2002/33 Mackenzie Street Melbourne VIC 3000,POINT (144.9669868 -37.8078362),700.0,2.0,1.0,1.0,206041503,Melbourne CBD - East,0.8886000000000001,1.4221,0.7432000000000001,1.8379,0.2596,1.2033333333333334
663,56/33/ La Trobe Street Melbourne VIC 3000,POINT (144.9703422 -37.8079019),1000.0,3.0,1.0,1.0,206041503,Melbourne CBD - East,0.8382000000000001,1.7152,0.8317,2.1136,0.9689,1.0866666666666667
672,2602/33 Mackenzie Street Melbourne VIC 3000,POINT (144.9669868 -37.8078362),650.0,2.0,1.0,,206041503,Melbourne CBD - East,0.8886000000000001,1.4221,0.7432000000000001,1.8379,0.2596,1.2033333333333334
676,3004/36 La Trobe Street Melbourne VIC 3000,POINT (144.967594 -37.8081637),620.0,2.0,1.0,,206041503,Melbourne CBD - East,0.968,1.5015,0.8226,1.9173,0.339,1.8916666666666666
678,2412/33 Mackenzie street Melbourne VIC 3000,POINT (144.9669868 -37.8078362),550.0,1.0,1.0,,206041503,Melbourne CBD - East,0.8886000000000001,1.4221,0.7432000000000001,1.8379,0.2596,1.2033333333333334
694,2603/23 Mackenzie Street Melbourne VIC 3000,POINT (144.9669603 -37.8076799),500.0,1.0,1.0,,206041503,Melbourne CBD - East,0.8715,1.4051,0.7262000000000001,1.8209000000000002,0.2425,1.1516666666666666
704,3702/141-149 La Trobe Street Melbourne VIC 3000,POINT (144.9674745 -37.8087593),725.0,2.0,2.0,,206041503,Melbourne CBD - East,0.9891,1.8208,0.7871,2.2365999999999997,0.6582,2.0566666666666666
711,6xx/68 La Trobe Street Melbourne VIC 3000,POINT (144.9667899 -37.8083648),620.0,2.0,1.0,1.0,206041503,Melbourne CBD - East,1.0760999999999998,1.6096,0.9307000000000001,2.0254000000000003,0.4471,2.1933333333333334
730,204/141 La Trobe Street Melbourne VIC 3000,POINT (144.9674745 -37.8087593),550.0,1.0,1.0,,206041503,Melbourne CBD - East,0.9891,1.8208,0.7871,2.2365999999999997,0.6582,2.0566666666666666
732,1001/133 Russell St Melbourne VIC 3000,POINT (144.9681565 -37.8133407),850.0,1.0,1.0,1.0,206041503,Melbourne CBD - East,2.1168,1.9487,0.3422,2.3645,0.3798,0.5733333333333334
733,216/68 La Trobe Street Melbourne VIC 3000,POINT (144.9667899 -37.8083648),560.0,1.0,1.0,1.0,206041503,Melbourne CBD - East,1.0760999999999998,1.6096,0.9307000000000001,2.0254000000000003,0.4471,2.1933333333333334
735,4904/63 Latrobe St Melbourne VIC 3000,POINT (144.9693999 -37.8082025),2900.0,3.0,3.0,2.0,206041503,Melbourne CBD - East,0.7467,1.6238,0.7402000000000001,2.0221,0.8775,0.855
742,1507/33 Mackenzie street Melbourne VIC 3000,POINT (144.9669868 -37.8078362),520.0,1.0,1.0,,206041503,Melbourne CBD - East,0.8886000000000001,1.4221,0.7432000000000001,1.8379,0.2596,1.2033333333333334
757,302/141-149 La Trobe St Melbourne VIC 3000,POINT (144.9674745 -37.8087593),525.0,1.0,1.0,,206041503,Melbourne CBD - East,0.9891,1.8208,0.7871,2.2365999999999997,0.6582,2.0566666666666666
781,406/68 Hayward Lane Melbourne VIC 3000,POINT (144.966963 -37.809097),320.0,1.0,1.0,,206041503,Melbourne CBD - East,0.6834,1.5151,0.538,1.9309,0.3525,1.2816666666666667
782,2601/318 Russell Street Melbourne VIC 3000,POINT (144.966801 -37.8091709),860.0,2.0,2.0,,206041503,Melbourne CBD - East,0.6865,1.5182,0.5412,1.934,0.3557,1.2933333333333332
784,141 La Trobe Melbourne VIC 3000,POINT (144.9674745 -37.8087593),600.0,2.0,1.0,,206041503,Melbourne CBD - East,0.9891,1.8208,0.7871,2.2365999999999997,0.6582,2.0566666666666666
788,110/133 Bourke Street Melbourne VIC 3000,POINT (144.9693068 -37.81263750000001),1155.0,1.0,1.0,1.0,206041503,Melbourne CBD - East,0.6204,2.0082999999999998,0.4019,2.4240999999999997,0.4395,0.8049999999999999
789,110/250 Elizabeth Street Melbourne VIC 3000,POINT (144.9628184 -37.812564),1225.0,1.0,1.0,1.0,206041503,Melbourne CBD - East,0.5626,1.9492,0.5251,1.967,1.293,2.1616666666666666
793,250 Elizabeth Street Melbourne VIC 3000,POINT (144.9628184 -37.812564),1050.0,1.0,1.0,1.0,206041503,Melbourne CBD - East,0.5626,1.9492,0.5251,1.967,1.293,2.1616666666666666
930,213/39 Lonsdale Street Melbourne VIC 3004,POINT (144.9711071 -37.8099061),550.0,2.0,1.0,,206041503,Melbourne CBD - East,0.5892999999999999,2.0282,0.6447999999999999,2.444,0.49219999999999997,0.3733333333333333
955,11H/131 Lonsdale St Melbourne VIC 3004,POINT (144.9685513 -37.810779),450.0,1.0,1.0,,206041503,Melbourne CBD - East,0.7632000000000001,1.9647999999999999,0.3583,2.3806,0.5822999999999999,0.9633333333333333
1,210/422 Collins Street Melbourne VIC 3000,POINT (144.9601487 -37.8170971),475.0,1.0,1.0,,206041505,Melbourne CBD - West,1.1029,2.5565,1.1339000000000001,2.5547,1.2462,0.48833333333333334
2,1902/200 Spencer Street Melbourne VIC 3000,POINT (144.9532465 -37.816228),630.0,2.0,1.0,1.0,206041505,Melbourne CBD - West,1.3513,2.9726999999999997,0.3758,2.5935,0.7207,0.8133333333333332
3,312B/399 Bourke Street Melbourne VIC 3000,POINT (144.9621291 -37.8147259),450.0,1.0,1.0,,206041505,Melbourne CBD - West,0.967,2.3512,0.9286,2.3494,1.4574,0.7016666666666667
10,1413/199 William Street Melbourne VIC 3000,POINT (144.9573479 -37.8145716),650.0,2.0,1.0,,206041505,Melbourne CBD - West,0.4612,2.3813,0.5516,2.032,0.6185,1.2216666666666667
13,1212/555 Flinders Street Melbourne VIC 3000,POINT (144.9564827 -37.8209711),450.0,1.0,1.0,,206041505,Melbourne CBD - West,1.0896,3.6325,0.9787,3.1963000000000004,1.5070999999999999,1.84
15,32/18 Queen Street Melbourne VIC 3000,POINT (144.9625657 -37.8182665),495.0,1.0,1.0,,206041505,Melbourne CBD - West,2.2743,2.6696999999999997,1.2470999999999999,2.6679,1.3594000000000002,0.6950000000000001
16,301/565 Flinders Street Melbourne VIC 3000,POINT (144.9559033 -37.8210558),400.0,1.0,1.0,,206041505,Melbourne CBD - West,0.9264,3.4692,0.8155,3.0331,1.3439,1.3583333333333334
18,305/39 Queen Street Melbourne VIC 3000,POINT (144.9617372 -37.817887999999996),460.0,1.0,1.0,,206041505,Melbourne CBD - West,2.2737,2.8588,1.4362000000000001,2.857,1.5484,0.8583333333333333
20,1120/555 Flinders Street Melbourne VIC 3000,POINT (144.9564827 -37.8209711),450.0,1.0,1.0,,206041505,Melbourne CBD - West,1.0896,3.6325,0.9787,3.1963000000000004,1.5070999999999999,1.84
22,2901/200 Spencer Street Melbourne VIC 3000,POINT (144.9532465 -37.816228),640.0,2.0,1.0,1.0,206041505,Melbourne CBD - West,1.3513,2.9726999999999997,0.3758,2.5935,0.7207,0.8133333333333332
25,1403/11 Rose Lane Melbourne VIC 3000,POINT (144.9541271 -37.8154514),520.0,1.0,1.0,,206041505,Melbourne CBD - West,1.4934,2.9249,0.2694,2.4871,0.7978999999999999,1.77
26,522/199 William Street Melbourne VIC 3000,POINT (144.9573479 -37.8145716),650.0,2.0,2.0,,206041505,Melbourne CBD - West,0.4612,2.3813,0.5516,2.032,0.6185,1.2216666666666667
34,303/368 Little Collins Street Melbourne VIC 3000,POINT (144.9623199 -37.815461),430.0,1.0,1.0,,206041505,Melbourne CBD - West,2.5213,2.4508,1.0282,2.449,1.3312,0.56
40,3113/639 Lonsdale Street Melbourne VIC 3000,POINT (144.9534241 -37.81525920000001),1100.0,3.0,2.0,1.0,206041505,Melbourne CBD - West,1.5653,2.7751,0.1196,2.3373000000000004,0.5231,0.44
41,708/500 Flinders Street Melbourne VIC 3000,POINT (144.9578332 -37.8200061),325.0,1.0,1.0,,206041505,Melbourne CBD - West,1.5593,3.0893,1.0386,2.7383,1.1131,1.8833333333333333
42,2402/280 Spencer Street Melbourne VIC 3000,POINT (144.952069 -37.8139297),575.0,2.0,1.0,1.0,206041505,Melbourne CBD - West,1.6268,2.5696999999999997,0.1603,2.378,0.3197,0.43666666666666665
47,2005/288 Spencer Street Melbourne VIC 3000,POINT (144.9520272 -37.8138136),480.0,1.0,1.0,,206041505,Melbourne CBD - West,0.8806,2.583,0.1737,2.3914,0.3331,0.4633333333333333
48,3803/200 Spencer Street Melbourne VIC 3000,POINT (144.9532465 -37.816228),540.0,1.0,1.0,1.0,206041505,Melbourne CBD - West,1.3513,2.9726999999999997,0.3758,2.5935,0.7207,0.8133333333333332
49,811/639 Lonsdale Street Melbourne VIC 3000,POINT (144.9534241 -37.81525920000001),700.0,2.0,2.0,,206041505,Melbourne CBD - West,1.5653,2.7751,0.1196,2.3373000000000004,0.5231,0.44
59,Unit 1402/560 Lonsdale St Melbourne VIC 3000,POINT (144.9556588 -37.8139559),670.0,2.0,1.0,,206041505,Melbourne CBD - West,0.4258,2.3458,0.3775,1.9966,0.44430000000000003,0.405
62,6305C/633 Little Lonsdale Street Melbourne VIC 3000,POINT (144.9525524 -37.81417740000001),875.0,2.0,2.0,1.0,206041505,Melbourne CBD - West,0.6374,2.5024,0.3935,2.0636,0.2525,1.2933333333333332
63,6307C/633 Little Lonsdale Street Melbourne VIC 3000,POINT (144.9525524 -37.81417740000001),825.0,2.0,2.0,1.0,206041505,Melbourne CBD - West,0.6374,2.5024,0.3935,2.0636,0.2525,1.2933333333333332
64,5/300 King Street Melbourne VIC 3000,POINT (144.9544542 -37.8131981),1200.0,3.0,2.0,1.0,206041505,Melbourne CBD - West,0.641,2.4966999999999997,0.4163,2.0579,0.3717,0.6166666666666667
65,407/547 Flinders Lane Melbourne VIC 3000,POINT (144.9558061 -37.8199985),450.0,1.0,1.0,,206041505,Melbourne CBD - West,1.089,3.1961,0.9967,2.7575,1.0713,1.3933333333333333
71,32/377 Little Collins Street Melbourne VIC 3000,POINT (144.9624538 -37.8158922),570.0,1.0,1.0,,206041505,Melbourne CBD - West,2.5435,2.4731,1.0505,2.4713000000000003,1.3534000000000002,0.6616666666666667
84,505/422 Collins Street Melbourne VIC 3000,POINT (144.9601487 -37.8170971),550.0,2.0,1.0,,206041505,Melbourne CBD - West,1.1029,2.5565,1.1339000000000001,2.5547,1.2462,0.48833333333333334
87,2206/620 Collins St Melbourne VIC 3000,POINT (144.9543471 -37.8186626),460.0,1.0,1.0,,206041505,Melbourne CBD - West,1.0645,3.1491,0.5559,2.7735,1.0243,1.41
88,305/585 Latrobe Street Melbourne VIC 3000,POINT (144.9518327 -37.8132649),380.0,1.0,1.0,,206041505,Melbourne CBD - West,0.6254,2.4904,0.2728,2.0515,0.4322,0.685
98,2704/288 Spencer Street Melbourne VIC 3000,POINT (144.9518843 -37.8136665),480.0,1.0,1.0,,206041505,Melbourne CBD - West,0.9002,2.6027,0.1933,2.411,0.3527,0.5033333333333333
101,708/220 Spencer Street Melbourne VIC 3000,POINT (144.9529559 -37.8157157),650.0,2.0,2.0,,206041505,Melbourne CBD - West,1.4130999999999998,2.8446,0.1891,2.4068,0.5926,0.46499999999999997
109,5.1/17-19 Elizabeth Street Melbourne VIC 3000,POINT (144.9644422 -37.8176963),400.0,1.0,1.0,,206041505,Melbourne CBD - West,2.4785,2.4076999999999997,1.172,2.4255,1.0952,3.9266666666666667
114,394 Collins Street Melbourne VIC 3000,POINT (144.96104 -37.81668),425.0,1.0,1.0,,206041505,Melbourne CBD - West,2.3605,2.4806999999999997,1.0580999999999998,2.4789,1.1703,0.26833333333333337
116,2203/38 Rose Lane Melbourne VIC 3000,POINT (144.9542283 -37.8148884),520.0,1.0,1.0,,206041505,Melbourne CBD - West,0.629,2.549,0.2006,2.1081999999999996,0.422,0.6566666666666666
118,3605/439 Collins Street Melbourne VIC 3000,POINT (144.9597256 -37.8176878),4500.0,4.0,3.0,2.0,206041505,Melbourne CBD - West,0.817,2.7371,1.3127,2.3879,1.4249,0.995
120,708A/250 Spencer Street Melbourne VIC 3000,POINT (144.9522648 -37.8144958),600.0,1.0,1.0,1.0,206041505,Melbourne CBD - West,1.5619,2.7223,0.09540000000000001,2.3131,0.4704,0.30666666666666664
125,3404/618 Lonsdale Street Melbourne VIC 3000,POINT (144.9539107 -37.81441450000001),500.0,1.0,1.0,,206041505,Melbourne CBD - West,0.6214,2.5415,0.2145,2.1006,0.2895,0.6533333333333334
126,3713/618 Lonsdale Street Melbourne VIC 3000,POINT (144.9539107 -37.81441450000001),600.0,2.0,1.0,1.0,206041505,Melbourne CBD - West,0.6214,2.5415,0.2145,2.1006,0.2895,0.6533333333333334
128,2911/601 Little Lonsdale Street Melbourne VIC 3000,POINT (144.9536855 -37.8137438),700.0,2.0,2.0,1.0,206041505,Melbourne CBD - West,0.5273,2.3923,0.4668,1.9535,0.1424,1.4066666666666667
129,2412/601 Little Lonsdale Street Melbourne VIC 3000,POINT (144.9536855 -37.8137438),500.0,1.0,1.0,,206041505,Melbourne CBD - West,0.5273,2.3923,0.4668,1.9535,0.1424,1.4066666666666667
130,2211/618 Lonsdale Street Melbourne VIC 3000,POINT (144.9539107 -37.81441450000001),750.0,2.0,2.0,1.0,206041505,Melbourne CBD - West,0.6214,2.5415,0.2145,2.1006,0.2895,0.6533333333333334
131,2301/618 Lonsdale Street Melbourne VIC 3000,POINT (144.9539107 -37.81441450000001),950.0,3.0,2.0,1.0,206041505,Melbourne CBD - West,0.6214,2.5415,0.2145,2.1006,0.2895,0.6533333333333334
132,1510/618 Lonsdale Street Melbourne VIC 3000,POINT (144.9539107 -37.81441450000001),800.0,2.0,2.0,1.0,206041505,Melbourne CBD - West,0.6214,2.5415,0.2145,2.1006,0.2895,0.6533333333333334
138,1903/560 Lonsdale Street Melbourne VIC 3000,POINT (144.9556588 -37.8139559),570.0,1.0,1.0,,206041505,Melbourne CBD - West,0.4258,2.3458,0.3775,1.9966,0.44430000000000003,0.405
140,804/601 Little Collins Street Melbourne VIC 3000,POINT (144.9548347 -37.8179189),550.0,1.0,1.0,,206041505,Melbourne CBD - West,1.2355,2.9198000000000004,0.4703,2.4789,0.7927000000000001,0.7033333333333334
141,1705/200 Spencer Street Melbourne VIC 3000,POINT (144.9532465 -37.816228),690.0,2.0,1.0,1.0,206041505,Melbourne CBD - West,1.3513,2.9726999999999997,0.3758,2.5935,0.7207,0.8133333333333332
142,3404/38 Rose Lane Melbourne VIC 3000,POINT (144.9542282 -37.8147019),750.0,2.0,1.0,,206041505,Melbourne CBD - West,0.6359,2.5559000000000003,0.2075,2.1151,0.4289,0.67
155,394 Collins Street Melbourne VIC 3000,POINT (144.96104 -37.81668),599.0,1.0,1.0,,206041505,Melbourne CBD - West,2.3605,2.4806999999999997,1.0580999999999998,2.4789,1.1703,0.26833333333333337
157,801/38 Rose Lane Melbourne VIC 3000,POINT (144.9542282 -37.8147019),750.0,2.0,2.0,,206041505,Melbourne CBD - West,0.6359,2.5559000000000003,0.2075,2.1151,0.4289,0.67
159,2103B/250 Spencer St Melbourne VIC 3000,POINT (144.9522648 -37.8144958),560.0,1.0,1.0,,206041505,Melbourne CBD - West,1.5619,2.7223,0.09540000000000001,2.3131,0.4704,0.30666666666666664
161,4613/560 Lonsdale Street Melbourne VIC 3000,POINT (144.9556588 -37.8139559),1050.0,3.0,2.0,1.0,206041505,Melbourne CBD - West,0.4258,2.3458,0.3775,1.9966,0.44430000000000003,0.405
165,1204/601 Little Lonsdale Street Melbourne VIC 3000,POINT (144.9536855 -37.8137438),700.0,2.0,2.0,1.0,206041505,Melbourne CBD - West,0.5273,2.3923,0.4668,1.9535,0.1424,1.4066666666666667
169,3*10/639 Little Lonsdale Street Melbourne VIC 3000,POINT (144.9525632 -37.8141099),720.0,2.0,1.0,,206041505,Melbourne CBD - West,0.6339,2.4989,0.39,2.0601,0.249,1.2783333333333333
184,202/601 Little Collins Street Melbourne VIC 3000,POINT (144.9548347 -37.8179189),610.0,2.0,1.0,,206041505,Melbourne CBD - West,1.2355,2.9198000000000004,0.4703,2.4789,0.7927000000000001,0.7033333333333334
185,706/547 Flinders Lane Melbourne VIC 3000,POINT (144.9558061 -37.8199985),550.0,2.0,1.0,,206041505,Melbourne CBD - West,1.089,3.1961,0.9967,2.7575,1.0713,1.3933333333333333
186,3802/618 Lonsdale Street Melbourne VIC 3000,POINT (144.9539107 -37.81441450000001),720.0,2.0,2.0,1.0,206041505,Melbourne CBD - West,0.6214,2.5415,0.2145,2.1006,0.2895,0.6533333333333334
190,1304/565 Flinders Street Melbourne VIC 3000,POINT (144.9558961 -37.82106520000001),475.0,1.0,1.0,1.0,206041505,Melbourne CBD - West,0.9255,3.4683,0.8145,3.0322,1.343,1.355
193,2609/639 Lonsdale Street Melbourne VIC 3000,POINT (144.9534241 -37.81525920000001),650.0,2.0,1.0,1.0,206041505,Melbourne CBD - West,1.5653,2.7751,0.1196,2.3373000000000004,0.5231,0.44
195,1305/38 Rose Lane Melbourne VIC 3000,POINT (144.9542282 -37.8147019),650.0,2.0,1.0,,206041505,Melbourne CBD - West,0.6359,2.5559000000000003,0.2075,2.1151,0.4289,0.67
196,408/547 Flinders Lane Melbourne VIC 3000,POINT (144.9558061 -37.8199985),425.0,1.0,1.0,,206041505,Melbourne CBD - West,1.089,3.1961,0.9967,2.7575,1.0713,1.3933333333333333
199,2302/560 Lonsdale Street Melbourne VIC 3000,POINT (144.9556588 -37.8139559),680.0,2.0,1.0,,206041505,Melbourne CBD - West,0.4258,2.3458,0.3775,1.9966,0.44430000000000003,0.405
206,1602/225 Elizabeth Street Melbourne VIC 3000,POINT (144.9623674 -37.8131218),750.0,2.0,1.0,,206041505,Melbourne CBD - West,0.4546,1.8411,0.4171,1.859,1.4583,1.8783333333333334
208,1006/220 Spencer St Melbourne VIC 3000,POINT (144.9529156 -37.815781),500.0,1.0,1.0,,206041505,Melbourne CBD - West,1.4076,2.8390999999999997,0.18359999999999999,2.4013,0.5871000000000001,0.455
216,2306/668 Bourke Street Melbourne VIC 3000,POINT (144.9542789 -37.8166152),650.0,2.0,2.0,1.0,206041505,Melbourne CBD - West,1.6284,2.7934,0.5995,2.3526,0.6663,1.1833333333333333
219,1803/601 Little Lonsdale Street Melbourne VIC 3000,POINT (144.9536855 -37.8137438),520.0,1.0,1.0,,206041505,Melbourne CBD - West,0.5273,2.3923,0.4668,1.9535,0.1424,1.4066666666666667
220,607/585 La Trobe Street Melbourne VIC 3000,POINT (144.9518327 -37.8132649),485.0,2.0,1.0,,206041505,Melbourne CBD - West,0.6254,2.4904,0.2728,2.0515,0.4322,0.685
221,3803B/639 Little Lonsdale Street Melbourne VIC 3000,POINT (144.9525632 -37.8141099),560.0,1.0,1.0,1.0,206041505,Melbourne CBD - West,0.6339,2.4989,0.39,2.0601,0.249,1.2783333333333333
225,152/538 Little Lonsdale Melbourne VIC 3000,POINT (144.9532779 -37.8136016),630.0,2.0,1.0,1.0,206041505,Melbourne CBD - West,0.5556,2.4206,0.3117,1.9818,0.1707,0.9666666666666667
228,4703/560 Lonsdale Street Melbourne VIC 3000,POINT (144.9556588 -37.8139559),580.0,1.0,1.0,,206041505,Melbourne CBD - West,0.4258,2.3458,0.3775,1.9966,0.44430000000000003,0.405
229,4203/601 Little Lonsdale Street Melbourne VIC 3000,POINT (144.9536855 -37.8137438),520.0,1.0,1.0,,206041505,Melbourne CBD - West,0.5273,2.3923,0.4668,1.9535,0.1424,1.4066666666666667
230,1307/601 Little Lonsdale Street Melbourne VIC 3000,POINT (144.9536855 -37.8137438),720.0,2.0,2.0,1.0,206041505,Melbourne CBD - West,0.5273,2.3923,0.4668,1.9535,0.1424,1.4066666666666667
231,2209/668 Bourke St Melbourne VIC 3000,POINT (144.9542063 -37.8165887),620.0,2.0,1.0,1.0,206041505,Melbourne CBD - West,1.6338,2.7988000000000004,0.6049,2.358,0.6718,1.195
232,816/422 Collins Street Melbourne VIC 3000,POINT (144.9601487 -37.8170971),600.0,2.0,1.0,,206041505,Melbourne CBD - West,1.1029,2.5565,1.1339000000000001,2.5547,1.2462,0.48833333333333334
234,419/422 Collins Street Melbourne VIC 3000,POINT (144.9601487 -37.8170971),550.0,2.0,1.0,,206041505,Melbourne CBD - West,1.1029,2.5565,1.1339000000000001,2.5547,1.2462,0.48833333333333334
241,2703/288 Spencer Street Melbourne VIC 3000,POINT (144.9520272 -37.8138136),500.0,1.0,1.0,,206041505,Melbourne CBD - West,0.8806,2.583,0.1737,2.3914,0.3331,0.4633333333333333
