,name,geometry,cost,beds,baths,parkings,lga_code,lga_name,nearest_station,nearest_park,nearest_shop,nearest_hospital,nearest_school,nearest_supermarket,distance_to_cbd
120,708A/250 Spencer Street Melbourne VIC 3000,POINT (144.9522648 -37.8144958),600.0,1.0,1.0,1.0,24600,Melbourne,2.9116666666666666,6.621666666666667,0.24833333333333335,5.17,0.9833333333333333,0.30666666666666664,4.253333333333333
121,"Level 14, 1405/265 Exhibition Street Melbourne VIC 3000",POINT (144.9692227 -37.8095971),950.0,3.0,2.0,2.0,24600,Melbourne,1.2966666666666666,4.24,1.6849999999999998,5.495,0.6416666666666667,0.5516666666666666,2.4433333333333334
122,816/250 Elizabeth Street Melbourne VIC 3000,POINT (144.9626295 -37.812508),550.0,1.0,1.0,0.0,24600,Melbourne,1.7,5.1466666666666665,1.275,4.818333333333333,2.0349999999999997,2.1966666666666668,2.6666666666666665
123,403/9 Degraves Street Melbourne VIC 3000,POINT (144.9657444 -37.8175531),750.0,1.0,1.0,1.0,24600,Melbourne,6.9383333333333335,6.653333333333333,3.49,6.325,3.58,1.3516666666666666,4.173333333333334
124,419/408 Lonsdale Street Melbourne VIC 3000,POINT (144.9604012 -37.8125979),450.0,1.0,1.0,0.0,24600,Melbourne,1.4433333333333331,4.89,1.0183333333333333,4.5616666666666665,1.7783333333333333,1.1266666666666665,2.4099999999999997
125,3404/618 Lonsdale Street Melbourne VIC 3000,POINT (144.9539107 -37.81441450000001),500.0,1.0,1.0,0.0,24600,Melbourne,1.3983333333333334,6.239999999999999,0.6033333333333334,4.925,0.6016666666666667,0.6533333333333334,3.871666666666667
126,3713/618 Lonsdale Street Melbourne VIC 3000,POINT (144.9539107 -37.81441450000001),600.0,2.0,1.0,1.0,24600,Melbourne,1.3983333333333334,6.239999999999999,0.6033333333333334,4.925,0.6016666666666667,0.6533333333333334,3.871666666666667
127,LONS618/1804 Lonsdale Street Melbourne VIC 3000,POINT (144.9621762 -37.8122489),430.0,1.0,1.0,0.0,24600,Melbourne,1.1266666666666665,4.573333333333333,0.7016666666666667,4.245,1.4616666666666667,0.81,2.0933333333333333
128,2911/601 Little Lonsdale Street Melbourne VIC 3000,POINT (144.9536855 -37.8137438),700.0,2.0,2.0,1.0,24600,Melbourne,1.5466666666666666,6.058333333333334,1.3483333333333334,4.7316666666666665,0.4083333333333333,1.4066666666666667,3.9283333333333332
129,2412/601 Little Lonsdale Street Melbourne VIC 3000,POINT (144.9536855 -37.8137438),500.0,1.0,1.0,0.0,24600,Melbourne,1.5466666666666666,6.058333333333334,1.3483333333333334,4.7316666666666665,0.4083333333333333,1.4066666666666667,3.9283333333333332
130,2211/618 Lonsdale Street Melbourne VIC 3000,POINT (144.9539107 -37.81441450000001),750.0,2.0,2.0,1.0,24600,Melbourne,1.3983333333333334,6.239999999999999,0.6033333333333334,4.925,0.6016666666666667,0.6533333333333334,3.871666666666667
131,2301/618 Lonsdale Street Melbourne VIC 3000,POINT (144.9539107 -37.81441450000001),950.0,3.0,2.0,1.0,24600,Melbourne,1.3983333333333334,6.239999999999999,0.6033333333333334,4.925,0.6016666666666667,0.6533333333333334,3.871666666666667
132,1510/618 Lonsdale Street Melbourne VIC 3000,POINT (144.9539107 -37.81441450000001),800.0,2.0,2.0,1.0,24600,Melbourne,1.3983333333333334,6.239999999999999,0.6033333333333334,4.925,0.6016666666666667,0.6533333333333334,3.871666666666667
133,LONS639/2409 Lonsdale Street Melbourne VIC 3000,POINT (144.9621762 -37.8122489),640.0,2.0,1.0,0.0,24600,Melbourne,1.1266666666666665,4.573333333333333,0.7016666666666667,4.245,1.4616666666666667,0.81,2.0933333333333333
134,501/263 Franklin Street Melbourne VIC 3000,POINT (144.95644 -37.8094208),625.0,2.0,1.0,0.0,24600,Melbourne,0.9083333333333333,4.401666666666667,1.8133333333333332,3.6783333333333332,1.4,0.8416666666666667,2.89
135,3407/480 Elizabeth Street Melbourne VIC 3000,POINT (144.9603637 -37.8077031),499.0,1.0,1.0,0.0,24600,Melbourne,0.9816666666666667,3.4583333333333335,1.145,3.3333333333333335,0.3466666666666667,0.20666666666666667,1.9483333333333335
136,1010D/480 Elizabeth Street Melbourne VIC 3000,POINT (144.9603637 -37.8077031),466.0,1.0,1.0,0.0,24600,Melbourne,0.9816666666666667,3.4583333333333335,1.145,3.3333333333333335,0.3466666666666667,0.20666666666666667,1.9483333333333335
137,2306/318 Russell Street Melbourne VIC 3000,POINT (144.9667048 -37.809279599999996),570.0,1.0,1.0,0.0,24600,Melbourne,2.1166666666666667,3.7066666666666666,0.875,4.8966666666666665,0.965,0.9183333333333333,1.7583333333333333
138,1903/560 Lonsdale Street Melbourne VIC 3000,POINT (144.9556588 -37.8139559),570.0,1.0,1.0,0.0,24600,Melbourne,0.9316666666666666,5.7733333333333325,0.9600000000000001,4.63,1.18,0.405,3.4050000000000002
139,148/283 Spring Street Melbourne VIC 3000,POINT (144.9712126 -37.8081467),820.0,3.0,1.0,1.0,24600,Melbourne,1.8433333333333333,4.241666666666666,2.5383333333333336,5.551666666666667,1.5066666666666668,0.9083333333333333,2.92
140,804/601 Little Collins Street Melbourne VIC 3000,POINT (144.9548347 -37.8179189),550.0,1.0,1.0,0.0,24600,Melbourne,2.315,7.068333333333333,0.9583333333333334,5.753333333333333,1.8616666666666668,0.7033333333333334,4.625
141,1705/200 Spencer Street Melbourne VIC 3000,POINT (144.9532465 -37.816228),690.0,2.0,1.0,1.0,24600,Melbourne,2.4866666666666664,7.198333333333333,0.7533333333333334,5.675,1.5599999999999998,0.8133333333333332,4.753333333333333
142,3404/38 Rose Lane Melbourne VIC 3000,POINT (144.9542282 -37.8147019),750.0,2.0,1.0,0.0,24600,Melbourne,1.415,6.256666666666666,0.5566666666666666,4.941666666666666,1.05,0.67,3.8883333333333336
143,1904/63 La Trobe Street Melbourne VIC 3000,POINT (144.9695946 -37.8080736),940.0,2.0,2.0,0.0,24600,Melbourne,1.6416666666666666,4.03,1.68,5.285,2.055,0.8983333333333333,2.2333333333333334
144,1503/63 La Trobe Street Melbourne VIC 3000,POINT (144.9695946 -37.8080736),960.0,2.0,2.0,0.0,24600,Melbourne,1.6416666666666666,4.03,1.68,5.285,2.055,0.8983333333333333,2.2333333333333334
145,2006/25 Therry Street Melbourne VIC 3000,POINT (144.9610725 -37.8069292),750.0,2.0,2.0,0.0,24600,Melbourne,1.4866666666666668,3.0833333333333335,0.9700000000000001,3.1599999999999997,0.8516666666666667,1.0416666666666667,2.453333333333333
146,2701/63 La Trobe Street Melbourne VIC 3000,POINT (144.9695946 -37.8080736),1350.0,2.0,2.0,1.0,24600,Melbourne,1.6416666666666666,4.03,1.68,5.285,2.055,0.8983333333333333,2.2333333333333334
147,2209/120 Abeckett Street Melbourne VIC 3000,POINT (144.9597389 -37.8093086),780.0,2.0,2.0,0.0,24600,Melbourne,0.9016666666666667,3.8883333333333336,1.37,3.56,0.775,0.35666666666666663,1.8683333333333332
148,4610/60 A'Beckett Street Melbourne VIC 3000,POINT (144.9614417 -37.8087388),620.0,2.0,1.0,0.0,24600,Melbourne,1.0683333333333331,4.118333333333333,2.05,3.79,1.0066666666666666,0.8666666666666667,2.0349999999999997
149,5319/228 La Trobe Street Melbourne VIC 3000,POINT (144.962371 -37.8096052),750.0,2.0,1.0,0.0,24600,Melbourne,1.1900000000000002,4.5216666666666665,2.1733333333333333,4.193333333333333,1.4083333333333334,0.8816666666666666,2.1566666666666667
150,60 A'beckett Street Melbourne VIC 3000,POINT (144.9614417 -37.8087388),700.0,2.0,1.0,0.0,24600,Melbourne,1.0683333333333331,4.118333333333333,2.05,3.79,1.0066666666666666,0.8666666666666667,2.0349999999999997
151,3810/318 Russell Street Melbourne VIC 3000,POINT (144.9667048 -37.809279599999996),780.0,2.0,2.0,0.0,24600,Melbourne,2.1166666666666667,3.7066666666666666,0.875,4.8966666666666665,0.965,0.9183333333333333,1.7583333333333333
152,1407/155 Franklin Street Melbourne VIC 3000,POINT (144.9595488 -37.8088259),650.0,2.0,1.0,0.0,24600,Melbourne,1.355,3.8333333333333335,1.3150000000000002,3.503333333333333,0.7200000000000001,0.5816666666666667,2.3216666666666668
153,1601/80 A' Beckett Street Melbourne VIC 3000,POINT (144.9610792 -37.8089991),650.0,2.0,1.0,0.0,24600,Melbourne,0.705,3.753333333333333,1.6866666666666668,3.425,0.6416666666666667,0.5033333333333333,1.6700000000000002
154,2609/155 Franklin Street Melbourne VIC 3000,POINT (144.9595488 -37.8088259),600.0,1.0,1.0,1.0,24600,Melbourne,1.355,3.8333333333333335,1.3150000000000002,3.503333333333333,0.7200000000000001,0.5816666666666667,2.3216666666666668
155,1806/442 Elizabeth Street Melbourne VIC 3000,POINT (144.9612861 -37.8088155),545.0,1.0,1.0,0.0,24600,Melbourne,1.055,4.105,2.0366666666666666,3.7766666666666664,0.9916666666666667,0.8533333333333334,2.0216666666666665
156,801/38 Rose Lane Melbourne VIC 3000,POINT (144.9542282 -37.8147019),750.0,2.0,2.0,0.0,24600,Melbourne,1.415,6.256666666666666,0.5566666666666666,4.941666666666666,1.05,0.67,3.8883333333333336
157,3208/228 La Trobe Street Melbourne VIC 3000,POINT (144.962371 -37.8096052),750.0,2.0,1.0,0.0,24600,Melbourne,1.1900000000000002,4.5216666666666665,2.1733333333333333,4.193333333333333,1.4083333333333334,0.8816666666666666,2.1566666666666667
158,2103B/250 Spencer St Melbourne VIC 3000,POINT (144.9522648 -37.8144958),560.0,1.0,1.0,0.0,24600,Melbourne,2.9116666666666666,6.621666666666667,0.24833333333333335,5.17,0.9833333333333333,0.30666666666666664,4.253333333333333
159,2503/33 Mackenzie Street Melbourne VIC 3000,POINT (144.9669868 -37.8078362),680.0,2.0,2.0,1.0,24600,Melbourne,2.3800000000000003,3.44,1.6116666666666668,4.63,0.6983333333333334,1.2033333333333334,2.0216666666666665
160,4613/560 Lonsdale Street Melbourne VIC 3000,POINT (144.9556588 -37.8139559),1050.0,3.0,2.0,1.0,24600,Melbourne,0.9316666666666666,5.7733333333333325,0.9600000000000001,4.63,1.18,0.405,3.4050000000000002
161,718/118 Franklin Street Melbourne VIC 3000,POINT (144.9589035 -37.8082052),400.0,1.0,1.0,1.0,24600,Melbourne,1.26,3.7366666666666664,1.22,3.408333333333333,0.625,0.8216666666666667,2.2266666666666666
162,110/253 Franklin Street Melbourne VIC 3000,POINT (144.9566681 -37.8095025),425.0,1.0,1.0,0.0,24600,Melbourne,0.9616666666666667,4.345,1.7583333333333333,3.731666666666667,1.4533333333333334,0.895,2.8333333333333335
163,618/17 Singers Lane Melbourne VIC 3000,POINT (144.9566218 -37.8110876),470.0,1.0,1.0,0.0,24600,Melbourne,1.1233333333333335,4.886666666666667,2.33,4.258333333333334,1.6166666666666667,0.7416666666666667,2.7616666666666663
164,1204/601 Little Lonsdale Street Melbourne VIC 3000,POINT (144.9536855 -37.8137438),700.0,2.0,2.0,1.0,24600,Melbourne,1.5466666666666666,6.058333333333334,1.3483333333333334,4.7316666666666665,0.4083333333333333,1.4066666666666667,3.9283333333333332
165,1404/63 La Trobe Street Melbourne VIC 3000,POINT (144.9695946 -37.8080736),920.0,2.0,2.0,0.0,24600,Melbourne,1.6416666666666666,4.03,1.68,5.285,2.055,0.8983333333333333,2.2333333333333334
166,708/5 Sutherland Street Melbourne VIC 3000,POINT (144.9608504 -37.811416),575.0,2.0,1.0,0.0,24600,Melbourne,1.06,4.506666666666666,1.405,4.178333333333333,1.395,0.745,2.0266666666666664
167,2401/8 Franklin Street Melbourne VIC 3000,POINT (144.9619559 -37.8074591),700.0,2.0,2.0,0.0,24600,Melbourne,1.2066666666666668,3.0316666666666667,2.1033333333333335,3.558333333333333,0.4966666666666667,0.04833333333333333,2.171666666666667
168,3*10/639 Little Lonsdale Street Melbourne VIC 3000,POINT (144.9525632 -37.8141099),720.0,2.0,1.0,0.0,24600,Melbourne,1.9733333333333334,6.485,1.22,5.158333333333333,0.8350000000000001,1.2783333333333333,4.3533333333333335
169,5502/500 Elizabeth Street Melbourne VIC 3000,POINT (144.9602708 -37.8072623),690.0,2.0,1.0,0.0,24600,Melbourne,1.055,3.5316666666666667,1.2183333333333333,3.4066666666666667,0.42,1.1849999999999998,2.0216666666666665
170,6001/500 Elizabeth Street Melbourne VIC 3000,POINT (144.9602708 -37.8072623),630.0,2.0,1.0,0.0,24600,Melbourne,1.055,3.5316666666666667,1.2183333333333333,3.4066666666666667,0.42,1.1849999999999998,2.0216666666666665
171,716/118 Franklin Street Melbourne VIC 3000,POINT (144.9589035 -37.8082052),620.0,2.0,1.0,0.0,24600,Melbourne,1.26,3.7366666666666664,1.22,3.408333333333333,0.625,0.8216666666666667,2.2266666666666666
172,24/180 Little Collins Street Melbourne VIC 3000,POINT (144.9679067 -37.8138601),980.0,2.0,2.0,2.0,24600,Melbourne,6.113333333333333,5.031666666666666,1.5916666666666666,6.223333333333333,2.7550000000000003,1.1933333333333331,3.0833333333333335
173,1307/155 Franklin Street Melbourne VIC 3000,POINT (144.9595488 -37.8088259),750.0,2.0,1.0,0.0,24600,Melbourne,1.355,3.8333333333333335,1.3150000000000002,3.503333333333333,0.7200000000000001,0.5816666666666667,2.3216666666666668
174,1210/228 Latrobe Street Melbourne VIC 3000,POINT (144.962371 -37.8096052),680.0,2.0,1.0,0.0,24600,Melbourne,1.1900000000000002,4.5216666666666665,2.1733333333333333,4.193333333333333,1.4083333333333334,0.8816666666666666,2.1566666666666667
175,2607/181 ABeckett Street Melbourne VIC 3000,POINT (144.9581958 -37.8101564),475.0,1.0,1.0,0.0,24600,Melbourne,0.9,4.26,1.7049999999999998,3.895,1.1483333333333334,0.11666666666666667,2.2416666666666667
176,39/33 Latrobe Street Melbourne VIC 3000,POINT (144.9703422 -37.8079019),650.0,2.0,1.0,1.0,24600,Melbourne,1.8316666666666668,4.22,1.87,5.473333333333333,2.2449999999999997,1.0866666666666667,2.4233333333333333
177,81/33 Latrobe Street Melbourne VIC 3000,POINT (144.9703422 -37.8079019),800.0,3.0,2.0,1.0,24600,Melbourne,1.8316666666666668,4.22,1.87,5.473333333333333,2.2449999999999997,1.0866666666666667,2.4233333333333333
178,112/318 Little Bourke Street Melbourne VIC 3000,POINT (144.9631733 -37.8129971),570.0,2.0,1.0,0.0,24600,Melbourne,1.6483333333333334,5.095,1.225,4.766666666666667,3.49,1.1933333333333331,2.615
179,1605/31 A'beckett Street Melbourne VIC 3000,POINT (144.9625546 -37.8088893),600.0,2.0,1.0,0.0,24600,Melbourne,1.0033333333333334,4.051666666666667,1.9,3.7233333333333336,0.94,0.4116666666666667,1.9683333333333333
180,63/30 Russell Street Melbourne VIC 3000,POINT (144.9698959 -37.8160074),490.0,1.0,1.0,0.0,24600,Melbourne,4.581666666666666,5.346666666666667,1.905,6.536666666666666,1.4066666666666667,1.5066666666666668,3.396666666666667
181,3203/318 Russell Street Melbourne VIC 3000,POINT (144.9667048 -37.809279599999996),830.0,2.0,2.0,0.0,24600,Melbourne,2.1166666666666667,3.7066666666666666,0.875,4.8966666666666665,0.965,0.9183333333333333,1.7583333333333333
182,612/108 Flinders Street Melbourne VIC 3000,POINT (144.9710265 -37.8159974),600.0,1.0,1.0,0.0,24600,Melbourne,4.908333333333333,5.671666666666667,2.23,6.861666666666666,1.7333333333333334,1.8333333333333333,3.7233333333333336
183,202/601 Little Collins Street Melbourne VIC 3000,POINT (144.9548347 -37.8179189),610.0,2.0,1.0,0.0,24600,Melbourne,2.315,7.068333333333333,0.9583333333333334,5.753333333333333,1.8616666666666668,0.7033333333333334,4.625
184,706/547 Flinders Lane Melbourne VIC 3000,POINT (144.9558061 -37.8199985),550.0,2.0,1.0,0.0,24600,Melbourne,2.9949999999999997,7.716666666666667,2.143333333333333,6.443333333333333,2.5516666666666667,1.3933333333333333,5.2683333333333335
185,3802/618 Lonsdale Street Melbourne VIC 3000,POINT (144.9539107 -37.81441450000001),720.0,2.0,2.0,1.0,24600,Melbourne,1.3983333333333334,6.239999999999999,0.6033333333333334,4.925,0.6016666666666667,0.6533333333333334,3.871666666666667
186,1410/181 ABeckett Street Melbourne VIC 3000,POINT (144.9581958 -37.8101564),420.0,1.0,1.0,0.0,24600,Melbourne,0.9,4.26,1.7049999999999998,3.895,1.1483333333333334,0.11666666666666667,2.2416666666666667
187,607/243 Franklin Street Melbourne VIC 3000,POINT (144.9560827 -37.8096191),450.0,1.0,1.0,0.0,24600,Melbourne,0.815,4.513333333333334,1.9266666666666665,3.585,1.3066666666666669,0.7483333333333333,2.9516666666666667
188,803/483 Swanston Street Melbourne VIC 3000,POINT (144.9623358 -37.8072179),580.0,1.0,1.0,0.0,24600,Melbourne,1.3033333333333335,2.935,2.2,3.6300000000000003,0.5933333333333334,0.04833333333333333,2.27
189,1304/565 Flinders Street Melbourne VIC 3000,POINT (144.9558961 -37.82106520000001),475.0,1.0,1.0,1.0,24600,Melbourne,2.4283333333333332,8.386666666666667,1.8533333333333333,6.775,3.191666666666667,1.355,5.923333333333333
190,Unit 702/250 Elizabeth Street Melbourne VIC 3000,POINT (144.9626295 -37.812508),785.0,2.0,2.0,0.0,24600,Melbourne,1.7,5.1466666666666665,1.275,4.818333333333333,2.0349999999999997,2.1966666666666668,2.6666666666666665
191,Melbourne VIC 3000,POINT (144.963937 -37.8152065),395.0,1.0,1.0,0.0,24600,Melbourne,6.175,5.5633333333333335,1.6916666666666667,5.233333333333333,2.816666666666667,0.5083333333333333,3.0816666666666666
192,2609/639 Lonsdale Street Melbourne VIC 3000,POINT (144.9534241 -37.81525920000001),650.0,2.0,1.0,1.0,24600,Melbourne,2.9183333333333334,6.926666666666667,0.38,5.301666666666667,1.2866666666666666,0.44,4.556666666666667
193,704/263 Franklin Street Melbourne VIC 3000,POINT (144.95644 -37.8094208),480.0,1.0,1.0,0.0,24600,Melbourne,0.9083333333333333,4.401666666666667,1.8133333333333332,3.6783333333333332,1.4,0.8416666666666667,2.89
194,1305/38 Rose Lane Melbourne VIC 3000,POINT (144.9542282 -37.8147019),650.0,2.0,1.0,0.0,24600,Melbourne,1.415,6.256666666666666,0.5566666666666666,4.941666666666666,1.05,0.67,3.8883333333333336
195,408/547 Flinders Lane Melbourne VIC 3000,POINT (144.9558061 -37.8199985),425.0,1.0,1.0,0.0,24600,Melbourne,2.9949999999999997,7.716666666666667,2.143333333333333,6.443333333333333,2.5516666666666667,1.3933333333333333,5.2683333333333335
196,1101/8 Sutherland Street Melbourne VIC 3000,POINT (144.9609854 -37.8113164),900.0,3.0,2.0,0.0,24600,Melbourne,1.0866666666666667,4.533333333333333,1.43,4.203333333333333,1.4200000000000002,0.77,2.0516666666666667
197,3/143 Franklin Street Melbourne VIC 3000,POINT (144.9597552 -37.8085898),590.0,2.0,2.0,1.0,24600,Melbourne,1.3183333333333331,3.795,1.2766666666666666,3.466666666666667,0.6833333333333333,0.5433333333333333,2.2849999999999997
198,2302/560 Lonsdale Street Melbourne VIC 3000,POINT (144.9556588 -37.8139559),680.0,2.0,1.0,0.0,24600,Melbourne,0.9316666666666666,5.7733333333333325,0.9600000000000001,4.63,1.18,0.405,3.4050000000000002
199,1402/339 Swanston Street Melbourne VIC 3000,POINT (144.9638079 -37.8103818),625.0,2.0,1.0,0.0,24600,Melbourne,2.43,4.805000000000001,0.7566666666666666,5.548333333333333,2.158333333333333,2.1566666666666667,2.856666666666667
200,CP1610/31 A'Beckett Street Melbourne VIC 3000,POINT (144.962623 -37.8089526),55.0,1.0,1.0,1.0,24600,Melbourne,1.5833333333333333,4.633333333333334,2.481666666666667,4.305000000000001,1.5216666666666667,2.0816666666666666,2.55
201,2906/318 Russell Street Melbourne VIC 3000,POINT (144.9666951 -37.8092219),580.0,1.0,1.0,0.0,24600,Melbourne,2.13,3.7199999999999998,0.8883333333333333,4.91,0.9783333333333334,0.9299999999999999,1.7716666666666667
202,4508/371 Little Lonsdale Street Melbourne VIC 3000,POINT (144.9609753 -37.8116241),825.0,2.0,2.0,0.0,24600,Melbourne,1.0133333333333332,4.46,1.3566666666666667,4.131666666666667,1.3466666666666667,0.6966666666666667,1.98
203,1003/22 Jane Bell Ln Melbourne VIC 3000,POINT (144.9662652 -37.8102205),650.0,2.0,1.0,1.0,24600,Melbourne,2.143333333333333,3.7333333333333334,1.0633333333333332,4.923333333333333,1.0866666666666667,1.1066666666666667,1.785
204,808/8 Sutherland Street Melbourne VIC 3000,POINT (144.9609854 -37.8113164),750.0,2.0,2.0,0.0,24600,Melbourne,1.0866666666666667,4.533333333333333,1.43,4.203333333333333,1.4200000000000002,0.77,2.0516666666666667
205,1602/225 Elizabeth Street Melbourne VIC 3000,POINT (144.9623674 -37.8131218),750.0,2.0,1.0,0.0,24600,Melbourne,1.3816666666666668,4.828333333333333,0.9566666666666667,4.5,3.6083333333333334,1.8783333333333334,2.3483333333333336
206,2204/23 Mackenzie Street Melbourne VIC 3000,POINT (144.9669603 -37.8076799),850.0,2.0,2.0,0.0,24600,Melbourne,2.328333333333333,3.39,1.5599999999999998,4.58,0.6483333333333333,1.1516666666666666,1.97
207,1006/220 Spencer St Melbourne VIC 3000,POINT (144.9529156 -37.815781),500.0,1.0,1.0,0.0,24600,Melbourne,2.5833333333333335,6.941666666666666,0.39666666666666667,5.318333333333333,1.3033333333333335,0.455,4.573333333333333
